Lokalitet,Distrikt,LNR,Family,Taxon,Dato,Leg,Det,Coll,Note,DateDay,DateMonth,DateYear,YKoord,XKoord,GI,Genstand,Lat,Lng
Sandfeld,WJ,30707,Carabidae,Notiophilus palustris,15041979,SK,SK,SK,,15,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,33303,Carabidae,Agonum sexpunctatum,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36207,Hydrophilidae,Cercyon terminatus,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,22358,Staphylinidae,Stenus atratulus,15041979,SK,SK,SK,,15,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,837,Byrrhidae,Cytilus sericeus,10041977,MH,MH,MH,,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,4656,Coccinellidae,Exochomus nigromaculatus,25081973,MH,MH,MH,,25,8,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,33127,Carabidae,Pterostichus diligens,10071968,OVJ,OVJ,OVJ,,10,7,1968,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,3158,Cryptophagidae,Atomaria peltata,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,4645,Coccinellidae,Chilocorus bipustulatus,29091973,MH,MH,MH,,29,9,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,7178,Tenebrionidae,Corticeus linearis,14101973,SK,SK,SK,,14,10,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36196,Hydrophilidae,Cercyon quisquilius,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,30696,Carabidae,Notiophilus aquaticus,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,18255,Curculionidae,Pityogenes chalcographus,14101973,MH,MH,MH,,14,10,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,35811,Helophoridae,Helophorus tuberculatus,14041981,MH,MH,MH,,14,4,1981,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,9268,Chrysomelidae,Plateumaris discolor,28041979,SK,SK,SK,,28,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,31191,Carabidae,Bembidion  bruxellense,10041977,SK,SK,SK,,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,32830,Carabidae,Amara  fulva,10041977,SK,SK,SK,,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36328,Hydrophilidae,Cryptopleurum crenatum,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,10511,Chrysomelidae,Lochmaea suturalis,25081973,SK,SK,SK,,25,8,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,30938,Carabidae,Dyschirius globosus,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,32588,Carabidae,Amara  lunicollis,15041979,SK,SK,SK,,15,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,32291,Carabidae,Acupalpus parvulus,10041977,SK,SK,SK,,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,33501,Carabidae,Agonum fuliginosum,10041977,SK,SK,SK,,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,43700,Trogossitidae,Nemozoma elongatum,14101973,MH,MH,MH,,14,10,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36823,Silphidae,Aclypea opaca,15041979,MH,MH,MH,,15,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,15450,Curculionidae,Pelenomus quadrituberculatus,14041981,MH,MH,MH,quadrituberculatus s. str.,14,4,1981,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,437294,Nitidulidae,Pocadius adustus ,16091973,SK,SK,SK,,16,9,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,21049,Staphylinidae,Olophrum fuscum,10041977,SK,SK,SK,,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,31125,Carabidae,Bembidion  obliquum,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,18013,Curculionidae,Crypturgus hispidulus,16101973,MH,MH,MH,,16,10,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,35976,Helophoridae,Helophorus flavipes,15041979,MH,MH,MH,han,15,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,33017,Carabidae,Pterostichus oblongopunctatus,08051976,SK,SK,SK,,8,5,1976,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,2025,Monotomidae,Rhizophagus depressus,16101973,MH,MH,MH,,16,10,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,33314,Carabidae,Agonum ericeti,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,31422,Carabidae,Bembidion  doris,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36306,Hydrophilidae,Cryptopleurum subtile,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,1728,Nitidulidae,Epuraea longula,14101973,MH,MH,MH,,14,10,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,37901,Leiodidae,Agathidium convexum,18101979,MH,MH,MH,,18,10,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,25009,Staphylinidae,Quedius balticus,10041977,SK/MH/VM,SK,SK,hun,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,40234,Histeridae,Atholus bimaculatus,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,35448,Gyrinidae,Gyrinus substriatus,10041977,MH,MH,MH,han,10,4,1977,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36559,Hydrophilidae,Enochrus affinis,15041979,MH,MH,MH,,15,4,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36185,Hydrophilidae,Cercyon unipunctatus,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,33094,Carabidae,Pterostichus gracilis,04051974,SK,SK,SK,,4,5,1974,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,24503,Staphylinidae,Platydracus fulvipes,18101979,MH,MH,MH,,18,10,1979,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld,WJ,36130,Hydrophilidae,Cercyon haemorrhoidalis,15041973,MH,MH,MH,,15,4,1973,6204222,500814,1,40,9.013045981771254,55.98330896854874
Sandfeld ved Brande,WJ,34414,Dytiscidae,Hydroporus morio,21051988,KA,KA,KA,,21,5,1988,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,16451,Curculionidae,Rhynchaenus iota,11081973,VM,VM,VM,,11,8,1973,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,21093,Staphylinidae,Acidota crenata,03051979,VM,VM,VM,,3,5,1979,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,31389,Carabidae,Bembidion  humerale,17041981,PJ,PJ,PJ,,17,4,1981,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,30751,Carabidae,Blethisa multipunctata,01061984,KA,KA,KA,,1,6,1984,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34117,Dytiscidae,Hyphydrus ovatus,03101988,KA,KA,KA,,3,10,1988,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,35294,Dytiscidae,Acilius canaliculatus,21051988,KA,KA,KA,,21,5,1988,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34755,Dytiscidae,Agabus montanus,16101984,KA,KA,KA,,16,10,1984,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,35074,Dytiscidae,Ilybius aenescens,26091981,KA,KA,KA,,26,9,1981,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34975,Dytiscidae,Ilybius fenestratus,14051987,KA,KA,KA,,14,5,1987,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,33072,Carabidae,Pterostichus rhaeticus,07071990,KA,KA,KA,han/hun,7,7,1990,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,32423,Carabidae,Trichocellus cognatus,61977,PJ,PJ,PJ,,NA,6,1977,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,35492,Gyrinidae,Gyrinus minutus,26091981,KA,KA,KA,,26,9,1981,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,35481,Gyrinidae,Gyrinus paykulli,22051988,KA,KA,KA,,22,5,1988,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,33930,Haliplidae,Haliplus ruficollis,01061989,KA,KA,KA,han,1,6,1989,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,22215,Staphylinidae,Stenus proditor,22041979,VM,VM,VM,han,22,4,1979,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,23370,Staphylinidae,Lathrobium longulum,26051974,VM,VM,VM,,26,5,1974,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,22732,Staphylinidae,Stenus niveus,04051974,VM,VM,VM,han,4,5,1974,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34568,Dytiscidae,Hydroporus planus,15071983,KA,KA,KA,,15,7,1983,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34392,Dytiscidae,Hydroporus striola,15071983,KA,KA,KA,,15,7,1983,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,27418,Staphylinidae,Philhygra fallaciosa,04051974,VM,VM,VM,han,4,5,1974,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34216,Dytiscidae,Hygrotus impressopunctatus,15071983,KA,KA,KA,,15,7,1983,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,22798,Staphylinidae,Stenus flavipes,04051974,VM,VM,VM,,4,5,1974,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,29607,Staphylinidae,Hygropora cunctans,25081973,VM,VM,VM,,25,8,1973,NA,NA,NA,NA,55.969947,9.028209
Sandfeld ved Brande,WJ,34964,Dytiscidae,Agabus labiatus,16101984,KA,KA,KA,,16,10,1984,NA,NA,NA,NA,55.969947,9.028209
Sandhusene i Tofte Skov,NEJ,42710,Staphylinidae,Philonthus addendus,08062003,VM,VM,VM,,8,6,2003,NA,NA,NA,NA,56.837081,10.236677
Sandhusene i Tofte Skov,NEJ,40371,Staphylinidae,Ocypus fuscatus,26092009,JP,JP,JP,,26,9,2009,NA,NA,NA,NA,56.837081,10.236677
Sandlyng Mose,NWZ,40502,Tenebrionidae,Tribolium confusum,23042008,JP,JP,JP,,23,4,2008,6161927,660736,1,390,11.549739274316249,55.576762352900516
Sandmarken Plantage ved Wedelsborg,F,17906,Curculionidae,Hylastes ater,1968,,Broder Bejer,KVL nu ZM,jfr. Bejer & Jørum 1977,NA,NA,1968,NA,NA,NA,NA,,
Sandmark Skov,EJ,43083,Carabidae,Amara  famelica,16072005,K. J. Siewertz-Poulsen,K. J. Siewertz-Poulsen,K. J. Siewertz-Poulsen,,16,7,2005,6247813,587399,1,350,10.41483543596163,56.366888191267364
Sandmilen ved Skagen,NEJ,25759,Staphylinidae,Tachyporus hypnorum,02041983,VM,VM,VM,,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,13450,Curculionidae,Lepyrus palustris,30061978,MH,MH,MH,,30,6,1978,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,8115,Scarabaeidae,Anomala dubia,30061978,MH,MH,MH,,30,6,1978,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,7587,Scarabaeidae,Aphodius conspurcatus,02041983,VM,VM,VM,,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,32337,Carabidae,Acupalpus dubius,18041987,MH,MH,MH,,18,4,1987,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,32293,Carabidae,Acupalpus parvulus,26031986,VM,VM,VM,,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,12900,Curculionidae,Sitona griseus,31081985,EP,EP,EP,,31,8,1985,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,31127,Carabidae,Bembidion  obliquum,17071987,PJ,PJ,PJ,,17,7,1987,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,32381,Carabidae,Bradycellus harpalinus,26031986,VM,VM,VM,,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,29532,Staphylinidae,Meotica exillima,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,33734,Carabidae,Dromius sigma,26031986,VM,VM,,notat!,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,26221,Staphylinidae,Myllaena minuta,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,4614,Coccinellidae,Hyperaspis pseudopustulata,09041995,PJ,PJ/VM,PJ,,9,4,1995,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,29081,Staphylinidae,Drusilla canaliculata,26031986,VM,VM,VM,hun,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,24461,Staphylinidae,Gabrius keysianus,02041983,VM,VM,VM,han,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,25319,Staphylinidae,Ischnosoma splendidum,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,10502,Chrysomelidae,Lochmaea caprea,31081985,EP,EP,EP,,31,8,1985,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,22327,Staphylinidae,Stenus morio,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,20864,Staphylinidae,Omalium littorale,26031986,VM,VM,VM,,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,20765,Staphylinidae,Omalium riparium,02041983,VM,VM,VM,,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,13318,Curculionidae,Hypera arator,31081985,EP,EP,EP,,31,8,1985,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,22481,Staphylinidae,Stenus nanus,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,27288,Staphylinidae,Philhygra terminalis,18041987,MH,MH,MH,han,18,4,1987,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,6013,Oedemeridae,Chrysanthia nigricornis,13071993,VM,VM,VM,,13,7,1993,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,25176,Staphylinidae,Quedius boopoides,02041983,VM,VM,VM,han,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,25737,Staphylinidae,Tachyporus chrysomelinus,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,21029,Staphylinidae,Anthobium fusculum,07041979,GP,GP,GP,jfr. 5. tillæg,7,4,1979,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,22360,Staphylinidae,Stenus atratulus,02041983,VM,VM,VM,,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,28938,Staphylinidae,Atheta amplicollis,02041983,VM,VM,VM,han,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,7037,Tenebrionidae,Crypticus quisquilius,17071987,PJ,PJ,PJ,,17,7,1987,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,22195,Staphylinidae,Stenus longitarsis,26031986,VM,VM,VM,,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,25715,Staphylinidae,Tachyporus dispar,02041983,VM,VM,VM,han,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,21051,Staphylinidae,Olophrum fuscum,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,25792,Staphylinidae,Tachyporus transversalis,26031986,VM,VM,VM,,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,17927,Curculionidae,Hylastes opacus,17051983,VM,VM,VM,han,17,5,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,21370,Staphylinidae,Carpelimus corticinus,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,29708,Staphylinidae,Oxypoda procerula,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,25187,Staphylinidae,Quedius boops,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,28784,Staphylinidae,Acrotona exigua,02041983,VM,VM,VM,han,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,22899,Staphylinidae,Euaesthetus bipunctatus,26031986,VM,VM,VM,han,26,3,1986,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,39356,Staphylinidae,Bibloplectus ambiguus,17041992,MH,MH,MH,han,17,4,1992,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,22239,Staphylinidae,Stenus clavicornis,02041983,VM,VM,VM,,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,21513,Staphylinidae,Anotylus rugosus,02041983,VM,VM,VM,han,2,4,1983,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,21997,Staphylinidae,Bledius fuscipes,17071987,PJ,PJ,PJ,,17,7,1987,NA,NA,NA,NA,57.725004,10.579186
Sandmilen ved Skagen,NEJ,24450,Staphylinidae,Gabrius appendiculatus,18041987,MH,MH,MH,han,18,4,1987,NA,NA,NA,NA,57.725004,10.579186
Sandmosen,NEJ,10546,Chrysomelidae,Luperus longicornis,27061985,PJ,PJ,PJ,,27,6,1985,NA,NA,NA,NA,57.1833333,9.6333333
Sandvig,B,15403,Curculionidae,Phytobius leucogaster,12061954,FB,MH,ZM,,12,6,1954,6142113,866812,1,10,14.779210226306363,55.28839556204326
Sandvig,B,9122,Chrysomelidae,Donacia sparganii,71933,,JP,ZM,,NA,7,1933,6142113,866812,1,10,14.779210226306363,55.28839556204326
Sandvig,B,23675,Staphylinidae,Othius angustus,03091944,,JP,ZM,,3,9,1944,6142113,866812,1,10,14.779210226306363,55.28839556204326
Sandvig,B,10574,Chrysomelidae,Agelastica alni,08081963,GP,GP,GP,,8,8,1963,6142113,866812,1,10,14.779210226306363,55.28839556204326
Sankt Jørgensgade i Odense,F,43150,Dermestidae,Trogoderma angustum,12072005,JBR,JBR,JBR,,12,7,2005,NA,NA,NA,NA,55.3991335,10.4060804
Sankt Klemens ved Odense,F,17928,Curculionidae,Hylastes opacus,24091993,MH,MH,,"han, notat!",24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,16982,Apionidae,Apion viciae,28081987,JBR,JBR,JBR,,28,8,1987,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,5695,Byturidae,Byturus ochraceus,10051993,JBR,JBR,JBR,,10,5,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,15926,Curculionidae,Acalyptus carpini,22051988,JBR,JBR,JBR,,22,5,1988,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,14485,Curculionidae,Thryogenes scirrhosus,14091994,JBR,JBR,JBR,,14,9,1994,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,21635,Staphylinidae,Anotylus mutator,30031992,PJ,PJ,PJ,,30,3,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,28213,Staphylinidae,Atheta coriaria,24091993,MH,MH,,"hun, notat!",24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,26772,Staphylinidae,Autalia rivularis,24091993,MH,MH,,"han, notat!",24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,29863,Staphylinidae,Oxypoda haemorrhoa,24091993,MH,MH,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,25980,Staphylinidae,Cilea silphoides,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,24231,Staphylinidae,Philonthus discoideus,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,23813,Staphylinidae,Philonthus politus,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,39225,Staphylinidae,Euplectus sanguineus,24091993,JP,JP,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,40887,Hydrophilidae,Cercyon impressus,02051993,MH,MH,,notat!,2,5,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,2457,Cryptophagidae,Telmatophilus caricis,30031992,PJ,PJ,PJ,,30,3,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,40116,Histeridae,Margarinotus merdarius,24091993,JP,JP,JP,,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,9227,Chrysomelidae,Donacia simplex,02051993,MH,MH,MH,,2,5,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,23219,Staphylinidae,Lithocharis ochracea,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,20458,Staphylinidae,Megarthrus sinuatocollis,24091993,MH,MH,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,38553,Ptiliidae,Oligella foveolata,24091993,JP,JP,JP,,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,1258,Nitidulidae,"Meligethes coeruleivirens
",09061991,PJ,PJ,PJ,,9,6,1991,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,3272,Cryptophagidae,Atomaria testacea,24091993,MH,MH,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,37959,Clambidae,Clambus punctulum,24091993,JP,JP,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,23560,Staphylinidae,Gyrohypnus liebei,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,23439,Staphylinidae,Phacophallus parumpunctatus,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,4758,Coccinellidae,Psyllobora vigintiduopunctata,02051993,MH,MH,,notat!,2,5,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,3492,Corylophidae,Sericoderus lateralis,24091993,MH,MH,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,36969,Leiodidae,Nargus velox,24091993,JP,JP,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,24066,Staphylinidae,Philonthus rectangulus,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,3073,Cryptophagidae,Atomaria gutta,30031992,PJ,PJ,PJ,,30,3,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,23846,Staphylinidae,Philonthus tenuicornis,24091993,MH,MH,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,24242,Staphylinidae,Philonthus ventralis,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,2974,Cryptophagidae,Atomaria nigrirostris,30031992,PJ,PJ,PJ,,30,3,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,41746,Cryptophagidae,Atomaria umbrina,27101999,JBR,JBR,JBR,,27,10,1999,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,18324,Curculionidae,Orthotomicus suturalis,02051993,JBR,JBR,JBR,,2,5,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,2743,Cryptophagidae,Cryptophagus distinguendus,24091993,MH,MH,,notat!,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,21580,Staphylinidae,Oxytelus sculptus,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,24000,Staphylinidae,Philonthus cephalotes,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,25100,Staphylinidae,"Quedius scintillans
",24091993,JP,JP,JP,,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,27982,Staphylinidae,Atheta trinotata,10041992,PJ,PJ,PJ,,10,4,1992,NA,NA,NA,NA,55.34179899999999,10.350878
Sankt Klemens ved Odense,F,38608,Ptiliidae,Ptiliolum spencei,24091993,JP,JP,JP,,24,9,1993,NA,NA,NA,NA,55.34179899999999,10.350878
